3.117857323,3.731765828,4.059640664,4.291719312,4.161672875,4.26449293,4.26054928,4.160614348,4.408442606,4.186360427
2.764315042,3.408480181,3.5590902,3.423416538,3.795765489,3.519205324,3.3341187,3.505747707,2.910108519,3.526252389
,,,,,,,,,
1.92134681,2.622163269,2.659419629,2.486664973,2.344704522,2.604298411,2.653879232,2.685992622,2.56711309,2.684893529
1.1532749398018038,1.7600969937604551,1.8365848209465447,1.9138391490042397,1.8913091910547999,1.9005658129292977,1.7621100950862936,8.099058972016243,8.01926925485548,1.8889913499828916
1.1955121421260897,1.3482602916531223,1.5506703423289014,4.7274922296361455,2.2035911145328413,3.163409004940047,1.5841634882864113,3.969756460475459,2.367025760947249,2.823271081282274
0.997639571722231,1.4537440628864156,1.2229293969981665,1.3899584626729942,1.402373188167077,1.2420425559835855,1.2495597545351842,1.2548591392791781,1.0828678661693578,1.102498601145626
0.7991445487674718,1.254645409679708,1.2369430642744101,1.263411193794366,1.1864931741578684,1.2344063281632325,1.2904180842199457,0.9429451683249596,1.1173480556986592,0.913541268619012
0.7848000600559315,0.9187306428219255,1.2607553946845036,1.4485333575454233,1.3504190913023215,1.2524039373198614,1.185531672404604,0.8733460732719692,0.8379691220268791,0.6609760060176166
0.6127802909157987,0.7062837360955548,0.7190199905683943,0.725035854768658,0.656386247860565,0.6485249322885863,0.7031042054558256,0.791398665652903,0.7631873826675645,0.8157788362810386
